CustomerID,Recency,Frequency,Revenue,RecencyCluster,FrequencyCluster,MonetaryCluster,OverallScore,segment
14090.0,324,1,76.32000000000001,0,0,0,0,Low-Value
14779.0,280,41,386.15,0,0,0,0,Low-Value
15262.0,323,10,178.95000000000002,0,0,0,0,Low-Value
17862.0,323,11,330.9,0,0,0,0,Low-Value
12402.0,322,11,225.6,0,0,0,0,Low-Value
15422.0,322,6,97.7,0,0,0,0,Low-Value
14770.0,231,52,876.42,0,0,0,0,Low-Value
15174.0,322,11,135.75,0,0,0,0,Low-Value
16387.0,322,4,94.36,0,0,0,0,Low-Value
17277.0,227,69,1065.3500000000001,0,0,0,0,Low-Value
17094.0,317,15,270.20000000000005,0,0,0,0,Low-Value
17714.0,320,10,153.0,0,0,0,0,Low-Value
15167.0,320,41,163.0,0,0,0,0,Low-Value
14068.0,319,24,265.85,0,0,0,0,Low-Value
14368.0,319,8,155.0,0,0,0,0,Low-Value
12559.0,310,22,536.21,0,0,0,0,Low-Value
13819.0,301,36,1140.35,0,0,0,0,Low-Value
14782.0,319,6,200.10000000000002,0,0,0,0,Low-Value
14439.0,319,32,2661.24,0,0,0,0,Low-Value
15820.0,319,17,206.98,0,0,0,0,Low-Value
13551.0,318,4,91.80000000000001,0,0,0,0,Low-Value
15052.0,318,30,215.78,0,0,0,0,Low-Value
14130.0,318,67,483.86,0,0,0,0,Low-Value
15222.0,318,5,585.0,0,0,0,0,Low-Value
13615.0,312,24,399.99,0,0,0,0,Low-Value
16757.0,318,7,106.83000000000001,0,0,0,0,Low-Value
13703.0,317,1,99.5,0,0,0,0,Low-Value
16222.0,317,137,846.72,0,0,0,0,Low-Value
14248.0,317,8,302.58,0,0,0,0,Low-Value
13002.0,317,7,120.94999999999999,0,0,0,0,Low-Value
17118.0,317,10,157.02,0,0,0,0,Low-Value
14616.0,242,3,406.08000000000004,0,0,0,0,Low-Value
12591.0,316,26,452.84999999999997,0,0,0,0,Low-Value
16124.0,315,16,187.15,0,0,0,0,Low-Value
12764.0,316,45,1693.88,0,0,0,0,Low-Value
13328.0,315,17,1308.48,0,0,0,0,Low-Value
15057.0,274,25,1489.5,0,0,0,0,Low-Value
12574.0,315,11,218.45,0,0,0,0,Low-Value
13707.0,266,48,806.41,0,0,0,0,Low-Value
16897.0,298,44,213.03,0,0,0,0,Low-Value
13161.0,312,8,112.75,0,0,0,0,Low-Value
15415.0,312,48,572.8100000000001,0,0,0,0,Low-Value
17431.0,312,43,403.3,0,0,0,0,Low-Value
15448.0,312,28,494.64,0,0,0,0,Low-Value
16403.0,301,15,161.04999999999998,0,0,0,0,Low-Value
17619.0,311,77,218.52,0,0,0,0,Low-Value
13600.0,311,19,219.52,0,0,0,0,Low-Value
14627.0,311,5,-21.85,0,0,0,0,Low-Value
17356.0,311,19,178.22,0,0,0,0,Low-Value
13494.0,311,18,316.26000000000005,0,0,0,0,Low-Value
17035.0,245,32,388.33,0,0,0,0,Low-Value
12373.0,310,14,364.6,0,0,0,0,Low-Value
14549.0,310,56,289.24,0,0,0,0,Low-Value
16716.0,266,3,319.8000000000001,0,0,0,0,Low-Value
15940.0,310,2,31.799999999999997,0,0,0,0,Low-Value
14457.0,310,4,113.64,0,0,0,0,Low-Value
15589.0,252,30,456.58,0,0,0,0,Low-Value
14411.0,310,14,1063.0,0,0,0,0,Low-Value
15226.0,310,8,154.41,0,0,0,0,Low-Value
16378.0,246,23,362.95,0,0,0,0,Low-Value
18250.0,300,22,342.92,0,0,0,0,Low-Value
12350.0,309,17,334.4,0,0,0,0,Low-Value
16405.0,301,5,167.25,0,0,0,0,Low-Value
17362.0,238,35,312.23,0,0,0,0,Low-Value
16030.0,309,29,331.24,0,0,0,0,Low-Value
13800.0,309,33,558.32,0,0,0,0,Low-Value
13581.0,308,10,118.0,0,0,0,0,Low-Value
14497.0,300,31,457.47,0,0,0,0,Low-Value
17507.0,261,88,605.58,0,0,0,0,Low-Value
17334.0,300,12,306.6,0,0,0,0,Low-Value
12754.0,235,65,2949.12,0,0,0,0,Low-Value
12410.0,300,28,681.0799999999999,0,0,0,0,Low-Value
17517.0,308,11,153.94,0,0,0,0,Low-Value
17226.0,308,21,393.49,0,0,0,0,Low-Value
17291.0,307,1,550.8000000000001,0,0,0,0,Low-Value
15090.0,307,23,381.32,0,0,0,0,Low-Value
13584.0,306,24,142.4,0,0,0,0,Low-Value
14438.0,305,9,131.9,0,0,0,0,Low-Value
12956.0,305,19,108.07,0,0,0,0,Low-Value
14600.0,305,25,393.33000000000004,0,0,0,0,Low-Value
13809.0,304,12,155.05,0,0,0,0,Low-Value
14048.0,276,88,375.13,0,0,0,0,Low-Value
17859.0,304,25,148.21,0,0,0,0,Low-Value
15753.0,304,1,79.2,0,0,0,0,Low-Value
13133.0,273,7,109.8,0,0,0,0,Low-Value
17881.0,303,8,133.35000000000002,0,0,0,0,Low-Value
15843.0,303,8,118.95000000000002,0,0,0,0,Low-Value
15970.0,303,11,314.1,0,0,0,0,Low-Value
12401.0,302,5,84.3,0,0,0,0,Low-Value
17843.0,302,37,205.48,0,0,0,0,Low-Value
13706.0,302,20,330.79,0,0,0,0,Low-Value
14431.0,298,22,397.76,0,0,0,0,Low-Value
12561.0,302,16,238.85,0,0,0,0,Low-Value
14465.0,246,130,1058.6200000000001,0,0,0,0,Low-Value
16425.0,301,21,302.7,0,0,0,0,Low-Value
12505.0,300,1,-4.5,0,0,0,0,Low-Value
18159.0,300,23,530.15,0,0,0,0,Low-Value
15638.0,300,2,-94.0,0,0,0,0,Low-Value
12943.0,300,1,-3.75,0,0,0,0,Low-Value
16084.0,298,38,436.18,0,0,0,0,Low-Value
15236.0,298,15,321.05,0,0,0,0,Low-Value
17829.0,298,30,889.24,0,0,0,0,Low-Value
16738.0,297,1,3.75,0,0,0,0,Low-Value
13893.0,297,21,821.1,0,0,0,0,Low-Value
14935.0,296,10,1784.71,0,0,0,0,Low-Value
16073.0,291,2,94.35,0,0,0,0,Low-Value
14760.0,293,7,53.8,0,0,0,0,Low-Value
16509.0,296,13,363.7,0,0,0,0,Low-Value
14386.0,296,7,142.4,0,0,0,0,Low-Value
15670.0,296,12,173.05,0,0,0,0,Low-Value
16494.0,296,50,826.53,0,0,0,0,Low-Value
16148.0,295,1,76.32000000000001,0,0,0,0,Low-Value
13718.0,245,12,306.55,0,0,0,0,Low-Value
18138.0,294,8,152.65,0,0,0,0,Low-Value
14371.0,294,4,100.5,0,0,0,0,Low-Value
12852.0,289,20,299.75,0,0,0,0,Low-Value
13932.0,294,16,307.4,0,0,0,0,Low-Value
16765.0,293,1,34.0,0,0,0,0,Low-Value
12988.0,291,92,535.32,0,0,0,0,Low-Value
12707.0,291,33,603.42,0,0,0,0,Low-Value
16980.0,254,87,1078.96,0,0,0,0,Low-Value
12365.0,290,23,320.69,0,0,0,0,Low-Value
13044.0,290,33,560.47,0,0,0,0,Low-Value
16349.0,290,9,53.5,0,0,0,0,Low-Value
16913.0,289,8,113.44,0,0,0,0,Low-Value
18114.0,289,28,220.1,0,0,0,0,Low-Value
15303.0,289,31,574.02,0,0,0,0,Low-Value
12845.0,266,27,354.09,0,0,0,0,Low-Value
17499.0,289,40,622.88,0,0,0,0,Low-Value
15397.0,289,6,94.0,0,0,0,0,Low-Value
18068.0,288,1,101.69999999999999,0,0,0,0,Low-Value
16692.0,255,3,1276.0,0,0,0,0,Low-Value
15590.0,288,1,-30.19,0,0,0,0,Low-Value
17171.0,288,16,224.91,0,0,0,0,Low-Value
12565.0,281,10,131.17,0,0,0,0,Low-Value
12582.0,238,22,511.36,0,0,0,0,Low-Value
17117.0,287,9,116.19999999999999,0,0,0,0,Low-Value
12945.0,287,23,462.95,0,0,0,0,Low-Value
18056.0,287,19,363.65,0,0,0,0,Low-Value
16072.0,287,23,584.3199999999999,0,0,0,0,Low-Value
15543.0,287,28,127.86,0,0,0,0,Low-Value
13751.0,287,9,296.25,0,0,0,0,Low-Value
13501.0,242,53,1310.47,0,0,0,0,Low-Value
13345.0,276,22,377.6,0,0,0,0,Low-Value
13753.0,287,35,741.26,0,0,0,0,Low-Value
12361.0,286,10,189.9,0,0,0,0,Low-Value
13973.0,286,11,264.7,0,0,0,0,Low-Value
13493.0,274,8,618.63,0,0,0,0,Low-Value
13684.0,285,31,64.23,0,0,0,0,Low-Value
13261.0,268,9,944.1,0,0,0,0,Low-Value
16598.0,276,11,140.7,0,0,0,0,Low-Value
14036.0,284,38,626.65,0,0,0,0,Low-Value
16339.0,283,20,109.95,0,0,0,0,Low-Value
12509.0,283,7,176.5,0,0,0,0,Low-Value
14046.0,283,14,154.99,0,0,0,0,Low-Value
16427.0,262,9,241.06,0,0,0,0,Low-Value
12811.0,260,31,514.85,0,0,0,0,Low-Value
17165.0,283,10,158.68,0,0,0,0,Low-Value
16078.0,283,1,79.2,0,0,0,0,Low-Value
15709.0,283,6,133.25,0,0,0,0,Low-Value
15319.0,283,16,204.5,0,0,0,0,Low-Value
15257.0,280,8,232.14999999999998,0,0,0,0,Low-Value
12866.0,282,26,559.12,0,0,0,0,Low-Value
13166.0,281,42,414.7,0,0,0,0,Low-Value
15733.0,282,10,162.3,0,0,0,0,Low-Value
12834.0,282,18,312.38,0,0,0,0,Low-Value
16792.0,281,12,110.38000000000001,0,0,0,0,Low-Value
12873.0,281,4,374.0,0,0,0,0,Low-Value
17923.0,281,1,207.50000000000003,0,0,0,0,Low-Value
16217.0,234,19,259.39000000000004,0,0,0,0,Low-Value
16957.0,238,16,416.64,0,0,0,0,Low-Value
15087.0,281,15,306.94,0,0,0,0,Low-Value
16159.0,281,14,348.2,0,0,0,0,Low-Value
17995.0,281,2,76.1,0,0,0,0,Low-Value
17789.0,280,14,225.9,0,0,0,0,Low-Value
12817.0,280,4,166.04,0,0,0,0,Low-Value
17508.0,280,22,387.31,0,0,0,0,Low-Value
13382.0,280,15,222.99,0,0,0,0,Low-Value
14570.0,280,29,218.06,0,0,0,0,Low-Value
17325.0,279,6,96.8,0,0,0,0,Low-Value
14670.0,279,132,411.53,0,0,0,0,Low-Value
17535.0,279,13,164.4,0,0,0,0,Low-Value
14247.0,277,20,136.76999999999998,0,0,0,0,Low-Value
15554.0,277,14,217.2,0,0,0,0,Low-Value
18280.0,277,10,180.60000000000002,0,0,0,0,Low-Value
12614.0,277,20,315.6,0,0,0,0,Low-Value
14012.0,277,11,328.8,0,0,0,0,Low-Value
17654.0,276,22,117.55,0,0,0,0,Low-Value
16517.0,276,17,162.7,0,0,0,0,Low-Value
15869.0,276,15,149.64,0,0,0,0,Low-Value
15234.0,276,14,197.0,0,0,0,0,Low-Value
14586.0,226,27,134.16,0,0,0,0,Low-Value
15944.0,276,6,325.1,0,0,0,0,Low-Value
16917.0,276,9,391.52,0,0,0,0,Low-Value
12623.0,275,18,305.1,0,0,0,0,Low-Value
17639.0,275,7,108.5,0,0,0,0,Low-Value
12881.0,275,7,298.0,0,0,0,0,Low-Value
17138.0,275,24,380.5,0,0,0,0,Low-Value
14165.0,275,25,122.53999999999999,0,0,0,0,Low-Value
16471.0,274,13,223.95000000000002,0,0,0,0,Low-Value
14603.0,274,2,660.0,0,0,0,0,Low-Value
16625.0,274,23,333.08,0,0,0,0,Low-Value
15308.0,270,21,302.27,0,0,0,0,Low-Value
18086.0,273,7,101.34,0,0,0,0,Low-Value
14350.0,270,21,258.7,0,0,0,0,Low-Value
14727.0,273,10,268.58,0,0,0,0,Low-Value
15049.0,273,3,121.17000000000002,0,0,0,0,Low-Value
16766.0,272,34,1145.6,0,0,0,0,Low-Value
13226.0,272,16,108.21000000000001,0,0,0,0,Low-Value
13043.0,253,14,471.57,0,0,0,0,Low-Value
13708.0,270,51,296.88,0,0,0,0,Low-Value
14962.0,270,5,126.7,0,0,0,0,Low-Value
13452.0,258,2,590.0,0,0,0,0,Low-Value
15388.0,269,10,140.54,0,0,0,0,Low-Value
15047.0,269,22,343.62,0,0,0,0,Low-Value
17542.0,269,25,170.75,0,0,0,0,Low-Value
16392.0,269,45,221.19,0,0,0,0,Low-Value
13716.0,268,21,138.28,0,0,0,0,Low-Value
16061.0,268,1,-29.95,0,0,0,0,Low-Value
13121.0,268,53,254.73,0,0,0,0,Low-Value
16152.0,268,29,1829.04,0,0,0,0,Low-Value
13358.0,268,29,439.03,0,0,0,0,Low-Value
13299.0,267,5,142.5,0,0,0,0,Low-Value
13185.0,267,1,71.4,0,0,0,0,Low-Value
14840.0,267,4,62.85,0,0,0,0,Low-Value
13216.0,267,5,333.74,0,0,0,0,Low-Value
16216.0,266,37,914.9300000000001,0,0,0,0,Low-Value
16377.0,266,5,676.2,0,0,0,0,Low-Value
16976.0,266,2,251.51999999999998,0,0,0,0,Low-Value
12514.0,266,51,1017.68,0,0,0,0,Low-Value
13072.0,266,7,177.15,0,0,0,0,Low-Value
15695.0,266,22,409.98,0,0,0,0,Low-Value
14059.0,266,8,183.6,0,0,0,0,Low-Value
16256.0,257,14,732.63,0,0,0,0,Low-Value
14066.0,266,7,152.55,0,0,0,0,Low-Value
15019.0,266,70,266.0,0,0,0,0,Low-Value
14041.0,265,21,141.41,0,0,0,0,Low-Value
17060.0,265,5,234.24,0,0,0,0,Low-Value
14155.0,265,6,118.75,0,0,0,0,Low-Value
14633.0,265,20,344.90000000000003,0,0,0,0,Low-Value
15703.0,264,5,211.5,0,0,0,0,Low-Value
12902.0,264,10,138.68,0,0,0,0,Low-Value
14693.0,264,8,172.9,0,0,0,0,Low-Value
16096.0,263,12,320.62,0,0,0,0,Low-Value
15408.0,263,34,267.18,0,0,0,0,Low-Value
15445.0,263,5,113.5,0,0,0,0,Low-Value
16619.0,253,16,204.41,0,0,0,0,Low-Value
14762.0,263,21,300.52,0,0,0,0,Low-Value
13934.0,263,31,922.1,0,0,0,0,Low-Value
18224.0,263,10,158.95000000000002,0,0,0,0,Low-Value
17678.0,263,16,298.11,0,0,0,0,Low-Value
17763.0,262,1,15.0,0,0,0,0,Low-Value
13262.0,262,11,200.29,0,0,0,0,Low-Value
14632.0,262,8,114.56,0,0,0,0,Low-Value
16135.0,262,21,517.55,0,0,0,0,Low-Value
12831.0,261,9,215.05,0,0,0,0,Low-Value
15437.0,261,45,200.16,0,0,0,0,Low-Value
15457.0,261,58,237.07,0,0,0,0,Low-Value
16721.0,261,37,292.47,0,0,0,0,Low-Value
17102.0,261,1,25.5,0,0,0,0,Low-Value
13239.0,261,22,329.56,0,0,0,0,Low-Value
14870.0,261,13,327.25,0,0,0,0,Low-Value
18191.0,261,7,207.79999999999998,0,0,0,0,Low-Value
13132.0,261,3,77.3,0,0,0,0,Low-Value
17486.0,260,24,396.87,0,0,0,0,Low-Value
12564.0,260,21,456.9,0,0,0,0,Low-Value
13341.0,260,42,775.85,0,0,0,0,Low-Value
13512.0,260,15,251.21,0,0,0,0,Low-Value
17698.0,260,8,154.95,0,0,0,0,Low-Value
16022.0,259,76,628.28,0,0,0,0,Low-Value
16769.0,259,40,380.39,0,0,0,0,Low-Value
16063.0,259,23,335.32,0,0,0,0,Low-Value
15178.0,259,3,40.5,0,0,0,0,Low-Value
14348.0,259,18,409.57,0,0,0,0,Low-Value
14536.0,259,19,171.8,0,0,0,0,Low-Value
17946.0,232,20,149.57999999999998,0,0,0,0,Low-Value
13357.0,256,90,609.95,0,0,0,0,Low-Value
14476.0,256,19,215.7,0,0,0,0,Low-Value
12792.0,256,25,400.53999999999996,0,0,0,0,Low-Value
15083.0,256,5,88.2,0,0,0,0,Low-Value
18010.0,256,14,174.8,0,0,0,0,Low-Value
13803.0,254,17,277.07,0,0,0,0,Low-Value
13439.0,254,54,283.71,0,0,0,0,Low-Value
17775.0,254,3,56.4,0,0,0,0,Low-Value
15424.0,253,17,383.34,0,0,0,0,Low-Value
18108.0,248,19,264.65,0,0,0,0,Low-Value
15832.0,253,54,836.79,0,0,0,0,Low-Value
15528.0,253,26,229.33,0,0,0,0,Low-Value
17438.0,246,19,378.3,0,0,0,0,Low-Value
13060.0,253,15,307.53,0,0,0,0,Low-Value
14890.0,253,7,125.65,0,0,0,0,Low-Value
16698.0,226,5,1998.0,0,0,0,0,Low-Value
14957.0,252,12,58.49,0,0,0,0,Low-Value
17212.0,252,4,226.85,0,0,0,0,Low-Value
14886.0,252,18,364.8,0,0,0,0,Low-Value
13626.0,252,19,257.23,0,0,0,0,Low-Value
13841.0,252,1,85.0,0,0,0,0,Low-Value
17701.0,252,24,417.95,0,0,0,0,Low-Value
16162.0,251,2,37.4,0,0,0,0,Low-Value
15691.0,251,2,136.8,0,0,0,0,Low-Value
13781.0,250,17,127.84,0,0,0,0,Low-Value
16142.0,249,37,535.34,0,0,0,0,Low-Value
13059.0,249,8,183.4,0,0,0,0,Low-Value
15223.0,225,32,454.90000000000003,0,0,0,0,Low-Value
18185.0,248,17,304.25,0,0,0,0,Low-Value
17956.0,248,1,12.75,0,0,0,0,Low-Value
14747.0,247,19,294.3,0,0,0,0,Low-Value
16586.0,248,8,463.95,0,0,0,0,Low-Value
16105.0,248,13,336.96,0,0,0,0,Low-Value
15442.0,248,2,594.0,0,0,0,0,Low-Value
17492.0,247,12,374.57,0,0,0,0,Low-Value
13863.0,244,22,299.56,0,0,0,0,Low-Value
15917.0,247,12,123.1,0,0,0,0,Low-Value
17140.0,246,20,465.32,0,0,0,0,Low-Value
14964.0,246,13,206.21,0,0,0,0,Low-Value
17906.0,246,12,72.9,0,0,0,0,Low-Value
16144.0,246,1,175.2,0,0,0,0,Low-Value
12580.0,246,24,415.7,0,0,0,0,Low-Value
13712.0,246,10,228.84,0,0,0,0,Low-Value
14981.0,245,8,102.12,0,0,0,0,Low-Value
14619.0,238,22,379.51,0,0,0,0,Low-Value
16643.0,245,27,487.51,0,0,0,0,Low-Value
15119.0,245,14,266.4,0,0,0,0,Low-Value
14924.0,245,10,310.05,0,0,0,0,Low-Value
15109.0,240,31,463.75,0,0,0,0,Low-Value
16623.0,245,5,129.45,0,0,0,0,Low-Value
15775.0,244,7,104.9,0,0,0,0,Low-Value
13508.0,243,12,110.97,0,0,0,0,Low-Value
12447.0,242,26,476.49,0,0,0,0,Low-Value
13570.0,242,27,239.49,0,0,0,0,Low-Value
18129.0,242,14,112.55000000000001,0,0,0,0,Low-Value
15655.0,232,37,511.32,0,0,0,0,Low-Value
17574.0,242,8,185.65,0,0,0,0,Low-Value
14311.0,224,27,229.71,0,0,0,0,Low-Value
14339.0,234,18,289.90999999999997,0,0,0,0,Low-Value
12982.0,239,34,377.2,0,0,0,0,Low-Value
14326.0,234,9,166.85,0,0,0,0,Low-Value
15935.0,238,12,416.86,0,0,0,0,Low-Value
17972.0,241,31,136.04,0,0,0,0,Low-Value
17278.0,240,15,246.04,0,0,0,0,Low-Value
15212.0,238,7,88.94999999999999,0,0,0,0,Low-Value
13484.0,240,8,313.8,0,0,0,0,Low-Value
16697.0,240,21,112.75,0,0,0,0,Low-Value
13740.0,240,23,350.75,0,0,0,0,Low-Value
15230.0,238,23,429.6,0,0,0,0,Low-Value
16097.0,239,10,185.04999999999998,0,0,0,0,Low-Value
17746.0,234,8,98.8,0,0,0,0,Low-Value
14154.0,238,52,1345.62,0,0,0,0,Low-Value
17601.0,238,9,116.00999999999999,0,0,0,0,Low-Value
17142.0,238,15,579.0,0,0,0,0,Low-Value
15135.0,232,10,127.15,0,0,0,0,Low-Value
13120.0,238,1,30.599999999999998,0,0,0,0,Low-Value
12769.0,238,32,1143.6,0,0,0,0,Low-Value
12639.0,238,22,486.1,0,0,0,0,Low-Value
17367.0,237,34,168.4,0,0,0,0,Low-Value
18213.0,236,15,232.48000000000002,0,0,0,0,Low-Value
16193.0,236,19,314.45,0,0,0,0,Low-Value
17582.0,235,29,175.27,0,0,0,0,Low-Value
13474.0,235,64,229.59,0,0,0,0,Low-Value
17697.0,235,19,338.95,0,0,0,0,Low-Value
16947.0,235,21,406.48,0,0,0,0,Low-Value
16617.0,235,5,151.85,0,0,0,0,Low-Value
18009.0,234,33,252.24,0,0,0,0,Low-Value
15717.0,233,7,150.3,0,0,0,0,Low-Value
13101.0,233,8,101.19,0,0,0,0,Low-Value
15225.0,233,23,409.40000000000003,0,0,0,0,Low-Value
12733.0,233,22,383.95,0,0,0,0,Low-Value
17217.0,233,9,113.5,0,0,0,0,Low-Value
14148.0,233,3,157.2,0,0,0,0,Low-Value
13485.0,232,23,454.24,0,0,0,0,Low-Value
15517.0,232,27,267.03,0,0,0,0,Low-Value
17120.0,232,18,307.46,0,0,0,0,Low-Value
12506.0,232,23,73.5,0,0,0,0,Low-Value
12354.0,231,58,1079.4,0,0,0,0,Low-Value
17718.0,231,6,139.35,0,0,0,0,Low-Value
16587.0,231,13,225.15,0,0,0,0,Low-Value
12622.0,231,11,180.1,0,0,0,0,Low-Value
13482.0,231,11,184.64,0,0,0,0,Low-Value
17670.0,227,11,205.7,0,0,0,0,Low-Value
16834.0,227,24,413.46,0,0,0,0,Low-Value
16823.0,226,38,358.38,0,0,0,0,Low-Value
12573.0,226,28,160.54000000000002,0,0,0,0,Low-Value
16965.0,226,26,201.19,0,0,0,0,Low-Value
15891.0,226,62,524.52,0,0,0,0,Low-Value
17187.0,226,10,203.95,0,0,0,0,Low-Value
17991.0,224,5,93.35,0,0,0,0,Low-Value
15143.0,225,14,259.45,0,0,0,0,Low-Value
13229.0,225,10,160.95,0,0,0,0,Low-Value
14271.0,225,10,112.32,0,0,0,0,Low-Value
17893.0,224,16,112.25,0,0,0,0,Low-Value
14022.0,224,28,440.0,0,0,0,0,Low-Value
15210.0,224,20,331.18,0,0,0,0,Low-Value
13047.0,31,196,3079.1,2,0,0,2,Mid-Value
12583.0,2,251,7187.34,2,0,0,2,Mid-Value
15291.0,25,109,4596.51,2,0,0,2,Mid-Value
17809.0,15,64,4627.62,2,0,0,2,Mid-Value
16098.0,87,67,2005.63,2,0,0,2,Mid-Value
17420.0,49,30,598.83,2,0,0,2,Mid-Value
12431.0,35,240,6416.39,2,0,0,2,Mid-Value
13705.0,7,28,711.86,2,0,0,2,Mid-Value
17924.0,0,38,2894.33,2,0,0,2,Mid-Value
13448.0,16,199,3465.67,2,0,0,2,Mid-Value
15862.0,7,147,832.88,2,0,0,2,Mid-Value
16218.0,29,90,3054.87,2,0,0,2,Mid-Value
14307.0,88,180,2995.72,2,0,0,2,Mid-Value
12838.0,33,123,683.13,2,0,0,2,Mid-Value
13255.0,3,14,390.66,2,0,0,2,Mid-Value
13758.0,11,117,3190.55,2,0,0,2,Mid-Value
15983.0,21,113,1475.02,2,0,0,2,Mid-Value
16210.0,1,123,21086.3,2,0,0,2,Mid-Value
17181.0,56,23,239.92000000000002,2,0,0,2,Mid-Value
17951.0,39,21,990.8400000000001,2,0,0,2,Mid-Value
15012.0,53,128,423.04,2,0,0,2,Mid-Value
17572.0,70,12,226.75000000000003,2,0,0,2,Mid-Value
14001.0,45,40,2030.3300000000002,2,0,0,2,Mid-Value
12662.0,0,232,3817.08,2,0,0,2,Mid-Value
15525.0,1,180,811.02,2,0,0,2,Mid-Value
17905.0,70,34,800.24,2,0,0,2,Mid-Value
15485.0,29,86,2575.0,2,0,0,2,Mid-Value
15605.0,35,67,1198.23,2,0,0,2,Mid-Value
18144.0,7,43,2888.75,2,0,0,2,Mid-Value
14594.0,6,53,379.83,2,0,0,2,Mid-Value
17873.0,79,46,1764.3600000000001,2,0,0,2,Mid-Value
17760.0,21,25,287.59,2,0,0,2,Mid-Value
16928.0,79,213,2781.5,2,0,0,2,Mid-Value
16048.0,85,9,243.69000000000003,2,0,0,2,Mid-Value
14696.0,3,133,2070.97,2,0,0,2,Mid-Value
16539.0,2,45,1388.81,2,0,0,2,Mid-Value
17025.0,60,9,357.77,2,0,0,2,Mid-Value
13777.0,0,219,25748.350000000002,2,0,0,2,Mid-Value
17690.0,29,258,4748.45,2,0,0,2,Mid-Value
17460.0,78,37,452.63,2,0,0,2,Mid-Value
18229.0,11,164,7276.900000000001,2,0,0,2,Mid-Value
17069.0,27,154,2655.2200000000003,2,0,0,2,Mid-Value
13576.0,9,130,6703.3,2,0,0,2,Mid-Value
13090.0,8,161,8689.39,2,0,0,2,Mid-Value
15694.0,0,79,6423.6,2,0,0,2,Mid-Value
14741.0,11,59,1400.34,2,0,0,2,Mid-Value
14092.0,7,217,4063.1,2,0,0,2,Mid-Value
14047.0,8,34,1290.01,2,0,0,2,Mid-Value
13941.0,21,47,4912.41,2,0,0,2,Mid-Value
17017.0,2,268,8574.11,2,0,0,2,Mid-Value
14135.0,1,134,4690.31,2,0,0,2,Mid-Value
14766.0,7,137,2423.07,2,0,0,2,Mid-Value
14388.0,8,191,3172.04,2,0,0,2,Mid-Value
14901.0,10,98,1414.99,2,0,0,2,Mid-Value
15955.0,23,185,4389.81,2,0,0,2,Mid-Value
15111.0,28,84,1567.48,2,0,0,2,Mid-Value
13305.0,3,81,2000.86,2,0,0,2,Mid-Value
14060.0,4,203,6135.38,2,0,0,2,Mid-Value
17287.0,25,124,1064.11,2,0,0,2,Mid-Value
15544.0,8,261,3542.51,2,0,0,2,Mid-Value
15738.0,18,176,4788.77,2,0,0,2,Mid-Value
16042.0,21,75,1147.37,2,0,0,2,Mid-Value
17381.0,8,110,20272.43,2,0,0,2,Mid-Value
15827.0,72,134,1641.48,2,0,0,2,Mid-Value
14180.0,10,248,4640.77,2,0,0,2,Mid-Value
13117.0,21,76,984.91,2,0,0,2,Mid-Value
16916.0,23,143,576.26,2,0,0,2,Mid-Value
17964.0,31,104,471.7,2,0,0,2,Mid-Value
14466.0,28,72,2272.4,2,0,0,2,Mid-Value
17235.0,24,29,550.06,2,0,0,2,Mid-Value
17802.0,81,147,1251.84,2,0,0,2,Mid-Value
14449.0,18,258,907.1,2,0,0,2,Mid-Value
13491.0,51,86,1215.82,2,0,0,2,Mid-Value
16186.0,22,219,3991.94,2,0,0,2,Mid-Value
17685.0,16,130,3191.53,2,0,0,2,Mid-Value
13138.0,21,63,962.39,2,0,0,2,Mid-Value
17567.0,6,177,4012.56,2,0,0,2,Mid-Value
16203.0,58,36,589.15,2,0,0,2,Mid-Value
16770.0,57,146,744.9,2,0,0,2,Mid-Value
17838.0,26,137,2312.7,2,0,0,2,Mid-Value
17228.0,15,208,1906.09,2,0,0,2,Mid-Value
14829.0,28,45,644.65,2,0,0,2,Mid-Value
17412.0,2,66,1258.06,2,0,0,2,Mid-Value
14031.0,6,258,14634.640000000001,2,0,0,2,Mid-Value
14775.0,57,60,1011.9,2,0,0,2,Mid-Value
15834.0,69,276,2084.9,2,0,0,2,Mid-Value
17659.0,3,161,2954.75,2,0,0,2,Mid-Value
15299.0,66,12,3787.09,2,0,0,2,Mid-Value
14443.0,53,98,1400.88,2,0,0,2,Mid-Value
13145.0,39,7,614.77,2,0,0,2,Mid-Value
14865.0,6,4,52.2,2,0,0,2,Mid-Value
15093.0,17,112,4410.14,2,0,0,2,Mid-Value
16150.0,38,136,1906.07,2,0,0,2,Mid-Value
17552.0,42,51,909.96,2,0,0,2,Mid-Value
14236.0,80,15,490.86,2,0,0,2,Mid-Value
17961.0,20,249,1296.44,2,0,0,2,Mid-Value
17135.0,15,52,1139.73,2,0,0,2,Mid-Value
17396.0,38,27,7330.8,2,0,0,2,Mid-Value
12967.0,2,33,1194.75,2,0,0,2,Mid-Value
15240.0,44,83,1685.57,2,0,0,2,Mid-Value
18225.0,2,286,5361.02,2,0,0,2,Mid-Value
13520.0,58,95,3487.75,2,0,0,2,Mid-Value
16905.0,4,209,3085.48,2,0,0,2,Mid-Value
12427.0,11,35,708.37,2,0,0,2,Mid-Value
16891.0,1,203,809.7,2,0,0,2,Mid-Value
17884.0,3,117,717.45,2,0,0,2,Mid-Value
12557.0,15,33,11990.960000000001,2,0,0,2,Mid-Value
